GeoName,CAGR_01-10_gdp,CAGR_10-1_gdp,CAGR_01-10_y,CAGR_10-18_y
"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",-0.006190682363662825,-0.005865697586494467,0.025544386531148877,0.023168217025818727
"Lancaster, PA (Metropolitan Statistical Area)",-0.0010265615053347554,0.012365979213894152,0.01132827454647134,0.006260476254421388
"Lansing-East Lansing, MI (Metropolitan Statistical Area)",-0.004229451413233831,0.004826197138445121,0.0025608076301970595,0.004007006412081626
"Laredo, TX (Metropolitan Statistical Area)",-0.026808989187516286,0.051917823190059664,0.028776085411555075,0.013383804719419912
"Las Cruces, NM (Metropolitan Statistical Area)",0.02211829925508102,-0.010315228718296043,0.022022890674459505,0.0049738524550697605
"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",-0.011123468842759165,0.007798541822954919,0.036967603950423644,0.019262534996495884
"Lawrence, KS (Metropolitan Statistical Area)",-0.004895621969161046,0.006755147092052605,0.011756707404102285,0.012665530992500118
"Lawton, OK (Metropolitan Statistical Area)",0.027687782377112446,-0.007584456992988375,0.011619785877647226,-0.005937577818906692
"Lebanon, PA (Metropolitan Statistical Area)",0.01878346180072854,0.0132140793489528,0.012548297096923067,0.008005056083727258
"Lewiston, ID-WA (Metropolitan Statistical Area)",0.007415652166721243,0.010307324649563299,0.007614344156703368,0.004566252688273931
"Lewiston-Auburn, ME (Metropolitan Statistical Area)",0.012260668114588036,0.0105253028854706,0.004074126539178602,-3.714192879955558e-05
"Lexington-Fayette, KY (Metropolitan Statistical Area)",0.000704639341356561,0.011304492834425917,0.01674504735906024,0.012576172799515506
"Lima, OH (Metropolitan Statistical Area)",0.03281002793221899,0.012864860176690085,-0.0025145791087816116,-0.005039883370958287
"Lincoln, NE (Metropolitan Statistical Area)",-0.00017907172700748486,0.009039056665686385,0.013921159906987723,0.014288507152900864
"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",0.005851140853659231,0.0056812209639809375,0.016087826447678477,0.007711054793037242
"Logan, UT-ID (Metropolitan Statistical Area)",0.02621726129833246,0.009160285807458646,0.024084532037962347,0.015793621851107886
"Longview, TX (Metropolitan Statistical Area)",0.02661394572657949,-0.004290841563078129,0.010686069712280366,0.002851518043926138
"Longview, WA (Metropolitan Statistical Area)",0.0158206877870668,0.004871899207615549,0.011231461112960472,0.009006301501792713
"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",0.018530323679907257,0.025553675747518767,0.0032351328429403026,0.004960389248824804
"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",-0.00026030420959965994,0.012639926059929252,0.011376966979014913,0.00699619595892198
"Lubbock, TX (Metropolitan Statistical Area)",0.012510869693758808,0.00767459052973396,0.014713410578339525,0.012624044119940336
"Lynchburg, VA (Metropolitan Statistical Area) *",0.011680337613320102,-0.008650484000975789,0.01225140544171488,0.005756641926113248
"Macon-Bibb County, GA (Metropolitan Statistical Area)",-0.01106109858676596,0.011417654336824512,0.005154638002894396,-0.001538838369510187
"Madera, CA (Metropolitan Statistical Area)",0.032098355964927494,0.04425395610812077,0.023313687948635975,0.006190130842038677
"Madison, WI (Metropolitan Statistical Area)",0.009322021455760998,0.024781403543292724,0.013528866338543555,0.012217529317020581
"Manchester-Nashua, NH (Metropolitan Statistical Area)",0.02122190131137147,0.01967495089735327,0.004333076454590135,0.00498235795002433
"Manhattan, KS (Metropolitan Statistical Area)",0.026032817815565545,-0.014410516712629162,0.02057850679969686,0.0022665362546281376
"Mankato, MN (Metropolitan Statistical Area)",0.015479729293819355,0.01809773656591873,0.013337850378310145,0.0069374195063161
"Mansfield, OH (Metropolitan Statistical Area)",-0.006160739505468804,0.013617341688390683,-0.003982938601656105,-0.0035585973296229367
"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",-0.00978127057399747,0.012822047848227935,0.035367093221095214,0.015189930627575565
"Medford, OR (Metropolitan Statistical Area)",0.003929581268715454,0.015107817342644436,0.012686751608095959,0.011024549277180551
"Memphis, TN-MS-AR (Metropolitan Statistical Area)",-0.010407551795809544,0.010370716482134945,0.010006496409406207,0.0026735127652097734
"Merced, CA (Metropolitan Statistical Area)",0.012715914122150451,0.020013560229423355,0.020176032362379415,0.009744809812834987
"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",0.004582027461123905,0.013768890191171224,0.011120402454643186,0.01504470392694146
"Michigan City-La Porte, IN (Metropolitan Statistical Area)",-0.00032983576895573297,0.003586733918846896,0.001556309931028288,-0.0018663878225897435
"Midland, MI (Metropolitan Statistical Area)",-0.013809169076743899,0.02760610213022785,0.00012259025178740224,-0.0007684966104101187
"Midland, TX (Metropolitan Statistical Area)",0.059231120089082046,0.12398922374317611,0.020150560823738006,0.033294556630857786
"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",0.005833449561577719,0.011015477410094787,0.004041454146058054,0.0017735382216637063
"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",0.004232340267043444,0.014825821936351291,0.010541657186376563,0.011332809670922428
"Missoula, MT (Metropolitan Statistical Area)",0.007721447905532086,0.009970411593573703,0.014659982456712406,0.011747270346776695
"Mobile, AL (Metropolitan Statistical Area)",0.018678776305266487,0.002425200365013813,0.0038013374937531097,-0.0002690608435227393
"Modesto, CA (Metropolitan Statistical Area)",0.006265395658503703,0.024853521173046733,0.013226443753076689,0.009342603663901938
"Monroe, LA (Metropolitan Statistical Area)",0.011983509521976465,0.022571031937016706,0.0027790841053993987,-0.0017315945745776107
"Monroe, MI (Metropolitan Statistical Area)",-0.003389732709867199,0.010594591646762908,0.003617362354931597,-0.0014088329476196204
"Montgomery, AL (Metropolitan Statistical Area)",0.007551737341850773,0.007886324894941232,0.009165370439308207,-0.0007270466623175986
"Morgantown, WV (Metropolitan Statistical Area)",0.021762786252716992,0.0010237175640084306,0.018244701213406822,0.010562748154542279
"Morristown, TN (Metropolitan Statistical Area)",-0.0010901690576339274,0.01768661418272477,0.011941062945935332,0.004917499634785827
"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",0.011281841824936079,0.010802649414617171,0.014132472086891168,0.01320899959353583
"Muncie, IN (Metropolitan Statistical Area)",-0.012037969820377525,0.01920885431258812,-0.002758632637697489,-0.0035342487749898677
"Muskegon, MI (Metropolitan Statistical Area)",-0.0017584872902762783,0.017902709029216535,0.0006241645619859959,0.0013877869976979262
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",-0.024481406119012394,-0.00670690748081626,0.03927298607904017,0.03486471383854939
"Napa, CA (Metropolitan Statistical Area)",0.00033926670157469196,0.032827637161423784,0.009523247170001525,0.0027023532344552237
"Naples-Marco Island, FL (Metropolitan Statistical Area)",-0.01796763680827629,0.009613248692741827,0.025256151915504788,0.023089193849722855
"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",0.00908532359470815,0.024570148055429453,0.022060353779253417,0.020737277135792098
"New Bern, NC (Metropolitan Statistical Area)",0.008843158444930888,-0.0025178918949509965,0.011393151863920092,-0.0024961853931589895
"New Haven-Milford, CT (Metropolitan Statistical Area)",0.010370129196732858,0.003564482054851492,0.0049600289255489205,-0.0009561317791466628
"New Orleans-Metairie, LA (Metropolitan Statistical Area)",0.04388885321072311,-0.038406696794487716,-0.014596065678503911,0.008740418099259406
"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",0.010581717524515533,0.01569248665594869,0.00299272886871349,0.0028443751419295893
"Niles, MI (Metropolitan Statistical Area)",0.005726017537732275,0.014813922370976229,-0.0034631248469318976,-0.002387627014884375
"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",-0.0034905286064944585,0.011421900358021597,0.018801355242896722,0.022440403728737124
"Norwich-New London, CT (Metropolitan Statistical Area)",0.01470958284901469,0.0025483437186808455,0.005902892340336807,-0.003804382766918857
"Ocala, FL (Metropolitan Statistical Area)",-0.001181205355152204,0.007831607509973804,0.028537539434251524,0.011912553381823177
"Ocean City, NJ (Metropolitan Statistical Area)",0.019246850077503153,0.006339712610256232,-0.006008319986591348,-0.006993949784303233
"Odessa, TX (Metropolitan Statistical Area)",0.0484667423458609,0.022353492040165124,0.015929764683078718,0.024257379107809784
"Ogden-Clearfield, UT (Metropolitan Statistical Area)",0.008032667058112786,0.01148196505573873,0.02416313711570628,0.01704662324773487
"Oklahoma City, OK (Metropolitan Statistical Area)",0.021447441189863303,0.024984283629880144,0.01587840785162431,0.015050411370236993
"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",0.003258491725337098,0.008368247569604526,0.022090909606411024,0.017884051814490043
"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.01419419276642242,0.010719248307110796,0.014028715336568798,0.011841060815031224
"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",-0.007689948664702961,0.010081341765954654,0.028360741402443823,0.02672608984591207
"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.008144281143285026,0.004625179724552897,0.006871092618695007,0.0033446678164272825
"Owensboro, KY (Metropolitan Statistical Area)",0.017284081555541952,-0.00016327141479310914,0.005332794928881723,0.005318876125119054
"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",0.02609428044147677,0.011915744816167306,0.00922475145587498,0.004414343239405483
"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",0.025855397851716644,0.00581021899557399,0.014073971844014599,0.013340540747829088
"Panama City, FL (Metropolitan Statistical Area)",0.014305462726732499,-0.004616029219353113,0.014998446396710552,0.013055195517553964
"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",0.006072066863795911,-0.005008628824546779,-0.0011269978646197831,-0.0041554922201813005
"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",0.007949885074061358,0.0028487916922972367,0.009216032805420937,0.013370243626525058
"Peoria, IL (Metropolitan Statistical Area)",0.031039253422611157,0.005131289151856233,0.0038421779585211535,-0.004465793809698804
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.012814229445399894,0.013584278464060962,0.005514455869443768,0.00297414707941579
"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",-0.004125566011728643,0.012239298791538733,0.028287673025996662,0.020843835323303583
"Pine Bluff, AR (Metropolitan Statistical Area)",0.01199995095366746,0.000963435101761112,-0.00766637303695028,-0.015849258130704258
"Pittsburgh, PA (Metropolitan Statistical Area)",0.019296179930336166,0.022428159447035245,-0.003157450355190994,-0.0019718554839532887
"Pittsfield, MA (Metropolitan Statistical Area)",0.01111050530268809,0.020640519507902022,-0.0024560869326274437,-0.005497614353416891
"Pocatello, ID (Metropolitan Statistical Area)",0.00043602435795819794,0.0036350754594531853,0.010328850365722175,0.006194239975409577
"Port St. Lucie, FL (Metropolitan Statistical Area)",-0.0013502638192393057,-0.0006112156652308132,0.032847086742898934,0.018090308024785617
"Portland-South Portland, ME (Metropolitan Statistical Area)",0.008145195585010034,0.011063489637397339,0.004702173350749295,0.005876486061348274
"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",0.017131324676151527,0.0255307773881579,0.01566794286338813,0.015082426084071399
"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.01894516669160251,0.008235722631656728,0.007470686087343248,0.0009518804924777413
"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",0.003499790782123924,0.008709635593360243,0.025391026114049975,0.013653749319158415
"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.012468454604005252,0.007645858098885405,0.0006013157065589692,0.0016159479483885963
"Provo-Orem, UT (Metropolitan Statistical Area)",0.01326232707592756,0.031813941164120285,0.03780472807005597,0.02580169848879388
"Pueblo, CO (Metropolitan Statistical Area)",0.009174491526841022,0.01345761713501581,0.012821526915874237,0.007071419130009637
"Punta Gorda, FL (Metropolitan Statistical Area)",0.007751174570433728,0.0051108678914113526,0.01113753139677165,0.021076580844047843
"Racine, WI (Metropolitan Statistical Area)",0.001406660571745988,0.0020479898640064498,0.004143393520560368,0.0008597255042597229
"Raleigh-Cary, NC (Metropolitan Statistical Area)",-0.004396282975715149,0.019906315714000034,0.039683386632930695,0.026138977696218202
"Rapid City, SD (Metropolitan Statistical Area)",0.005734630724957279,0.008630980222149143,0.012957068802899707,0.014356278345087459
"Reading, PA (Metropolitan Statistical Area)",0.0014560784890820244,0.015427463462904356,0.011003585998533572,0.0027942571718535536
"Redding, CA (Metropolitan Statistical Area)",0.005940636372016694,0.01528868298881747,0.007940217253201265,0.0022118092194254313
"Reno, NV (Metropolitan Statistical Area)",-0.012026058987101518,0.004385315207333207,0.02291589584802667,0.01408315868206289
"Richmond, VA (Metropolitan Statistical Area) *",-0.007532034490789985,0.0065789821649917535,0.014946084401772586,0.010959439918866387
"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",0.0018261740881817534,0.023975686847712785,0.028919208351495307,0.01232364386099949
"Roanoke, VA (Metropolitan Statistical Area) *",0.004143947022369643,0.0016653584311121516,0.007994993614138801,0.0025629000634688204
"Rochester, MN (Metropolitan Statistical Area)",0.026484725189574565,0.016954892296591195,0.012372540889463046,0.008458513882312113
"Rochester, NY (Metropolitan Statistical Area)",0.010839464010253375,0.006839009509356897,0.0013685015473077211,-0.0011793335625738255
"Rockford, IL (Metropolitan Statistical Area)",-0.0007919670106171228,0.013334012689909303,0.00970403172347778,-0.004786437114880915
"Rocky Mount, NC (Metropolitan Statistical Area)",-0.0018751602933503309,0.05987785014829594,0.007094759494887359,-0.006103670262498806
"Rome, GA (Metropolitan Statistical Area)",-0.017419576139582227,-0.003436602151142276,0.007011745519666324,0.0022135234863149833
"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",0.000648296346748678,0.022176031569888677,0.018061628873372815,0.012246971282336316
"Saginaw, MI (Metropolitan Statistical Area)",-0.0005948899471047708,0.021796432090039453,-0.005846052686302894,-0.006606845242084547
"Salem, OR (Metropolitan Statistical Area)",0.0032837071834592724,0.014540707905275951,0.013532645020595924,0.0141978995315164
"Salinas, CA (Metropolitan Statistical Area)",0.00314283326468634,0.01759791427704971,0.0028317632879897303,0.006459902360474334
"Salisbury, MD-DE (Metropolitan Statistical Area)",-0.005282588277391809,0.03231352501860418,0.020312247304957953,0.012888640333910573
"Salt Lake City, UT (Metropolitan Statistical Area)",0.013234914118991137,0.01893472338479496,0.016959872816487476,0.01633136351719444
"San Angelo, TX (Metropolitan Statistical Area)",0.01692952080068122,0.04596752257366066,0.007386584714309086,0.009308337199656513
"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",0.00573783010818163,0.027476917310111038,0.026384213136480428,0.022623452711340253
"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",0.014298166503763587,0.02266061910613204,0.00983179983239113,0.010701064153364914
"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",0.006534013631971591,0.043995738322831546,0.004972549622933142,0.012227105611047229
"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",0.04299630862351833,0.07739180292813308,0.006921598424455722,0.011792994575512639
"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",0.014898329808204602,0.026315800502793696,0.008839791111985518,0.007356926318114576
"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",0.011537694647939745,0.010611454595597758,0.003435337463545851,0.005913059076818161
"Santa Fe, NM (Metropolitan Statistical Area)",0.00041184267777838457,-0.011033857164501226,0.012305208342051399,0.005376587582579306
"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",0.022440866561268535,0.02291907717823327,0.006388333905084975,0.007342873625026947
"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",0.004098756778865287,0.03228211427903416,0.0051406196143439775,0.00441043505355565
"Savannah, GA (Metropolitan Statistical Area)",0.008522193812142698,0.016440712045620698,0.020181660486750852,0.015957834999884346
"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",0.015939258543131496,0.01782003478872496,0.001401462946492682,-0.0021094436437367747
"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",0.01391805723047268,0.032526672761829634,0.013724094039621937,0.019160533005596836
"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",-0.004752801471010981,0.008103831259380412,0.022797639798426195,0.01869403809723935
"Sebring-Avon Park, FL (Metropolitan Statistical Area)",0.018546171088300145,-0.003055313865457321,0.01362960890177134,0.009555981647089817
"Sheboygan, WI (Metropolitan Statistical Area)",0.0031630157033595285,0.02007735755602802,0.002736361244859431,-8.040057007807633e-05
"Sherman-Denison, TX (Metropolitan Statistical Area)",0.018788299570185574,0.014408639770167264,0.009368295459026621,0.014639579116749957
"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",0.033887889344617284,0.008668505974142482,0.0076608476108557255,-0.000857336613796833
"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",0.02858949691107715,-0.003201183165125965,0.013088407583972117,-0.0055670330001739154
"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",-0.0006526908299523404,-0.004686736644751055,0.0014919086504303625,5.062306120895421e-05
"Sioux Falls, SD (Metropolitan Statistical Area)",0.0395871453436365,0.001701431972022105,0.022531934980219104,0.02137394582770158
"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.005711085020785545,0.013002793138727764,0.0008483055468322398,0.0015021388096019272
"Spartanburg, SC (Metropolitan Statistical Area)",0.0038162181987422272,0.010832515842849721,0.013160443649222309,0.014016125567615223
"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",0.009306975796606443,0.011491815467963518,0.01349537090045505,0.011855730152076527
"Springfield, IL (Metropolitan Statistical Area)",0.0003893508127024159,0.008981931727238601,0.00487817699865678,-0.0019300377969015958
"Springfield, MA (Metropolitan Statistical Area)",0.00435388858973651,0.01332465203529365,0.002604211401028289,0.0015920978652734785
"Springfield, MO (Metropolitan Statistical Area)",-0.0013283742816804223,0.006462875563466808,0.019323503490096705,0.009425507105670139
"Springfield, OH (Metropolitan Statistical Area)",-0.0019772657787389125,0.015428359485397225,-0.004888895691854134,-0.003855584387751465
"St. Cloud, MN (Metropolitan Statistical Area)",0.0045936486266409116,0.01165261395961803,0.013041097847070304,0.007804883644084937
"St. George, UT (Metropolitan Statistical Area)",-0.009406535650574255,0.03083771087088727,0.048824935482460585,0.03128785039691828
"St. Joseph, MO-KS (Metropolitan Statistical Area)",0.014238734542876053,0.0008691349429330586,0.003334539418336835,-0.0008901731367694232
"St. Louis, MO-IL (Metropolitan Statistical Area)",0.007457238689180246,0.00579377355623123,0.004565914367160584,0.0007910601107496973
"State College, PA (Metropolitan Statistical Area)",0.01595880142968542,0.012120711412884067,0.014335649069882939,0.00777089212473725
"Staunton, VA (Metropolitan Statistical Area) *",0.006985482775508922,-0.005395600930208744,0.009603461121655998,0.00557613389919287
"Stockton, CA (Metropolitan Statistical Area)",-0.003489618230260061,0.020133471214661913,0.018977212468276328,0.013092430489992202
"Sumter, SC (Metropolitan Statistical Area)",0.009446525481065171,0.011825757257467595,0.004514750770006959,-0.0023716731080359876
"Syracuse, NY (Metropolitan Statistical Area)",0.016187382663386263,0.013808301299051084,0.0023645131595124713,-0.002738172967296393
"Tallahassee, FL (Metropolitan Statistical Area)",-0.005542314020593242,0.005326171482026076,0.016355583289665798,0.006003599829469186
"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",0.004309376037676893,0.008715787886528936,0.016613232761779173,0.017234603972938745
"Terre Haute, IN (Metropolitan Statistical Area)",0.01498457737070713,0.002813010291584428,0.0012075965485804918,-0.0021760061022009225
"Texarkana, TX-AR (Metropolitan Statistical Area)",0.014899654872775114,-0.004709719943538193,0.005530162372803682,0.0008730659392679474
"The Villages, FL (Metropolitan Statistical Area)",0.01589281580468005,0.003502196591833817,0.067772743988739,0.04552823834767472
"Toledo, OH (Metropolitan Statistical Area)",0.001714698045178542,0.016988928742420972,-0.0016523878193771546,-0.001705546765199295
"Topeka, KS (Metropolitan Statistical Area)",-0.0009820410958722992,0.009154119759310575,0.005011396287092129,-0.0010276039556222916
"Trenton-Princeton, NJ (Metropolitan Statistical Area)",0.005337653831026801,0.008856208656617293,0.004837920117813477,0.0008010378599407897
"Tucson, AZ (Metropolitan Statistical Area)",0.0001360100428522415,0.005421275448719287,0.016782146290674538,0.008153973035323725
"Tulsa, OK (Metropolitan Statistical Area)",0.0038926007084005843,0.024409375979304482,0.010044790029613226,0.008009399971091291
"Tuscaloosa, AL (Metropolitan Statistical Area)",0.008765882877999287,-0.005698189361091455,0.013244538259826522,0.007193767135775353
"Twin Falls, ID (Metropolitan Statistical Area)",0.0005417949744868089,0.02364848840901268,0.023342569469672947,0.013851126228095145
"Tyler, TX (Metropolitan Statistical Area)",0.009458720356238404,9.95808665398279e-05,0.021245887963351695,0.012938879931621905
United States (Metropolitan Portion),0.00771304518560334,0.015760675253642553,0.01144646158699869,0.009505983742210011
"Urban Honolulu, HI (Metropolitan Statistical Area)",0.01807117954396409,0.014794626821786894,0.01005266565449947,0.003515695959031895
"Utica-Rome, NY (Metropolitan Statistical Area)",0.020634651989992925,0.005995671733491248,0.0002940650624334573,-0.003773042196309584
"Valdosta, GA (Metropolitan Statistical Area)",0.0013929563206105389,0.003047570346736528,0.01978644264785112,0.006127624738759385
"Vallejo, CA (Metropolitan Statistical Area)",0.025653948974896368,0.023270213141555196,0.0029792576994016606,0.010909801349245907
"Victoria, TX (Metropolitan Statistical Area)",0.0017607306418756519,0.009525504300775589,0.0034867805485292447,0.008183013495226543
"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",0.004351761944384913,0.007661954098832524,0.00849434569714913,-0.005309324927257997
"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.01279378362810668,-0.0011360213020122911,0.006813358911204936,0.003948215355469964
"Visalia, CA (Metropolitan Statistical Area)",0.006733513333936569,0.030498849092537084,0.021671420051444512,0.007216065572042352
"Waco, TX (Metropolitan Statistical Area)",0.014707719360444349,0.029433482219920037,0.010546487995434672,0.009905159220771287
"Walla Walla, WA (Metropolitan Statistical Area)",0.00428547675371127,0.014885436424539433,0.008478133973868207,0.00478480591856334
"Warner Robins, GA (Metropolitan Statistical Area)",0.0006777505097834702,-0.0014769415071987924,0.025731393443873873,0.011692369208424092
"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.01678072159277688,0.0032704327403159095,0.016463103735329998,0.014103566869018369
"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",0.029687675170282146,0.005569699816323714,0.0032746190823724763,0.0014686615812113946
"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",0.0404387666782664,-0.011745340243268343,0.005687741640115984,-0.006037250604377542
"Wausau-Weston, WI (Metropolitan Statistical Area)",0.010908976811857984,0.025190897887607866,0.005361982740388127,0.00025511664416377755
"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",0.001713263262038689,0.03224228483580416,-0.006233144176076788,-0.008558914622612157
"Wenatchee, WA (Metropolitan Statistical Area)",0.009522972429145238,0.0208579400259703,0.014251724213214967,0.010778814855120222
"Wheeling, WV-OH (Metropolitan Statistical Area)",0.012163057579918757,0.10011831042990083,-0.0031831413125280594,-0.007772479467766047
"Wichita Falls, TX (Metropolitan Statistical Area)",0.009838933183953902,0.00777853061369993,0.0007269069677584561,-0.0003234282089085161
"Wichita, KS (Metropolitan Statistical Area)",-0.002129778125797621,0.021509359049466603,0.010154595966025637,0.003105405320288579
"Williamsport, PA (Metropolitan Statistical Area)",0.0218028801917729,0.05090496236969089,-0.0028621068593142063,-0.003189000395717123
"Wilmington, NC (Metropolitan Statistical Area)",0.002528542705849901,0.0073190250707175775,0.02738783057031391,0.02035422982658064
"Winchester, VA-WV (Metropolitan Statistical Area) *",0.0023616720111550027,-0.004034567030380742,0.024223256518866032,0.011926924152912743
"Winston-Salem, NC (Metropolitan Statistical Area)",-0.009285922709041383,-0.00607308546533647,0.013032856310287055,0.006587833146222355
"Worcester, MA-CT (Metropolitan Statistical Area)",0.012312017708317802,0.01412358953358095,0.006708953881024771,0.004436351735604971
"Yakima, WA (Metropolitan Statistical Area)",0.018506790287671215,0.014750378742821368,0.011590225375813112,0.004145451240141984
"York-Hanover, PA (Metropolitan Statistical Area)",0.009636445389407777,0.0008059134755795672,0.015242871033914751,0.00417015425662326
"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",0.0035687448522303544,0.01002739683494025,-0.0073396789581232635,-0.006676859608632513
"Yuba City, CA (Metropolitan Statistical Area)",0.014822919911521293,0.0006277640468836942,0.02110839304967116,0.006493367707743891
